"id","statusCliente","ipConcentrador","nomeConcentrador","latitudeCliente","longitudeCliente","conexaoInicial","conexaoFinal","tempoConectado","consumoDownload","consumoUpload","motivoDesconexao","popCliente","nomeCliente","enderecoCliente","bairroCliente","cidadeCliente","planoContrato","statusInternet","valorPlano"
a831ac5a-7cb9-4281-9673-f59716135c04,true,"10.10.0.11",Concentrador_Core,-191.856.637,-401.099.667,2024-04-29 01:07:06.000,,820281,269289894287,8308476454,"",SOORETAMA B,FRANCISCO ZIEME,,SALVADOR,SOORETAMA,"30 MB Internet Fibra",1,79.9
"3a7a9845-4d4a-428c-9845-41d6713c38c5",true,"10.10.0.11",Concentrador_Core,-191.911.035,-40.111.475,2024-05-04 16:01:53.000,,333550,42881577416,2084527659,"",SOORETAMA C,PHILLIP BOGAN,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
fb8951b3-1bd3-45a2-9a14-7c472fc6919b,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-29 00:19:23.000,,823093,96337669380,1724780416,"",SOORETAMA D,AMANDA SAWAYN,,SAYONARA,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"07d66f1e-f5b8-4a9b-aed6-1a6ff8281384",true,"10.10.0.11",Concentrador_Core,-191.895.844,-401.045.211,2024-05-03 13:08:29.000,,430350,1583207398,148201064,"",SOORETAMA C,COURTNEY PADBERG,,SAYONARA,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"4c57e86b-74b0-4f69-9d37-4610ed7bece1",true,"10.10.0.11",Concentrador_Core,-1.918.764,-40.099.041,2024-05-01 08:55:25.000,,618361,29345237820,1346553180,"",SOORETAMA A,KELLI JOHNSON,,CENTRO,SOORETAMA,"25 MB Internet Fibra",1,79.9
"6197c3fe-bf01-4535-87de-b39611cc686d",true,"10.10.0.11",Concentrador_Core,-191.884.072,-401.038.748,2024-04-29 00:20:44.000,,823000,129161646281,6756722734,"",SOORETAMA B,VELMA DICKI,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"7d9278ef-b0bf-41d1-874b-df7bf3d2cd16",true,"10.10.0.11",Concentrador_Core,-191.884.184,-400.989.419,2024-04-29 00:19:55.000,,822835,29621918004,1941111948,"",SOORETAMA B,JACKIE BAHRINGER-MANTE,,CENTRO,SOORETAMA,"10 MB Internet Fibra",1,59.9
"550b4fb1-6d6b-4eaa-98fe-596611e7da8b",true,"10.10.0.4",Concentrador_Juerana_B,-190.874.552,-401.409.032,2024-05-03 16:54:30.000,,417600,51168415614,4773786081,"",SOORETAMA B,INEZ FLATLEY,,JUNCADO,SOORETAMA,"8 MB Internet",1,125.0
"4f85ae55-7dde-4e60-80eb-f736f748aeba",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-21 19:02:29.000,,1446679,159720949957,14326544890,"",SOORETAMA C,TYLER MCCLURE,,CANAA,SOORETAMA,"20 MB Internet Fibra",1,59.9
df2cea25-c365-4462-81ca-62d377cd4e1b,true,"10.10.0.11",Concentrador_Core,-191.896.218,-401.061.124,2024-05-04 16:01:44.000,,333797,6851352580,704445414,"",SOORETAMA C,CHRISTY BODE,,SALVADOR,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
c82df21f-357d-4285-9655-515368742ec0,true,"10.10.0.11",Concentrador_Core,-191.962.906,-401.113.741,2024-05-03 22:37:33.000,,396376,28150797094,1729422928,"",SOORETAMA A,VICKI HOWELL,,PARQUE DAS PALMEIRAS,SOORETAMA,"150 MB Internet Banda Larga",1,99.9
"7e64a542-c962-4322-8f7c-675bf1515e45",true,"10.10.0.11",Concentrador_Core,-184.307.557,-399.268.216,2024-05-08 09:59:24.000,,10615,940837413,24591545,Lost-Carrier,CONCEICAO DA BARRA A,KATE ORN DVM,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"5022d739-8e0f-4c36-a50e-754d8f87b8e6",true,"10.10.0.11",Concentrador_Core,-191.883.738,-401.068.949,2024-04-29 00:19:35.000,,822281,13141041957,518743813,"",SOORETAMA A,JESSICA CUMMERATA IV,,SAYONARA,SOORETAMA,"10 MB Internet Fibra",1,59.9
"50d1c018-d8cb-478a-925a-e3ee018c0aae",true,"10.10.0.11",Concentrador_Core,-191.887.154,-40.091.511,2024-04-29 12:57:57.000,,776930,1534486205,111987439,"",SOORETAMA A,SUSAN BLICK IV,,DALVO LOUREIRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"7574123c-e969-4408-bbb2-72faa764d11a",true,"10.10.0.11",Concentrador_Core,-191.883.738,-401.068.949,2024-04-29 00:24:03.000,,822570,5490426535,344795880,"",SOORETAMA B,RODERICK MAGGIO,,SAYONARA,SOORETAMA,"60 MB Internet Banda Larga",5,89.9
"245464b9-6bd3-403f-980c-3226d6e6a990",true,"10.10.0.11",Concentrador_Core,-191.934.512,-400.964.982,2024-04-21 19:00:22.000,,1446254,114360384712,3680231875,"",SOORETAMA B,JESSE ORN,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"4701d5ad-4fa4-4f00-a703-050926bfe049",true,"10.10.0.11",Concentrador_Core,-191.890.927,-401.115.691,2024-04-21 19:02:32.000,,1446689,26585195639,2914201127,"",SOORETAMA D,HORACE HUDSON,,CENTRO,SOORETAMA,"10 MB Internet Fibra",1,59.9
"637ad6d0-42b5-4d1a-8d9c-80c652dec6e2",true,"10.10.0.11",Concentrador_Core,-191.905.323,-401.054.047,2024-05-04 16:01:11.000,,333720,2900778567,139019374,"",SOORETAMA A,MOLLY PADBERG II,,PARQUE SAO JORGE,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
eef06f5e-a930-4722-8cf7-278c42b05797,true,"10.100.150.2",Concentrador_SOO_02,-193.277.348,-400.735.517,2024-05-07 11:04:25.000,,92400,5893196794,1017675918,"",LINHARES C,CONNIE RUNOLFSSON III,,CANIVETE,LINHARES,"30 MB Internet Rede",1,149.9
"698da0f0-a84a-483e-8b4f-fde54be496c3",true,"10.10.0.11",Concentrador_Core,-191.930.593,-401.006.946,2024-04-21 19:01:31.000,,1446556,24785550136,2598323798,"",SOORETAMA D,WILLIS BINS,,CENTRO,SOORETAMA,"30 MB Internet Fibra",1,79.9
"75db23b4-c2de-4dc2-9ed0-d8dc38f61368",true,"10.100.150.2",Concentrador_SOO_02,-193.122.285,-400.789.466,2024-05-07 10:39:04.000,,94800,2125627196,126885382,"",LINHARES D,KIM DECKOW,,BOA VISTA,LINHARES,"500 MB Internet Banda Larga",1,164.9
"49738d58-66fd-42a0-bdd5-0ce7aacc0062",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-21 19:02:27.000,,1446606,66466747706,3788460608,"",SOORETAMA A,DARRYL SPENCER,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"9096883a-3ddc-4067-8cfe-c9c772504fec",true,"10.10.0.3",Concentrador_Juerana_A,-19.187.804,-401.033.216,2024-05-08 09:09:10.000,,13200,8759587,2121399,Lost-Carrier,SOORETAMA C,RAMIRO SKILES,,JUERANA A,SOORETAMA,"10 MB Internet",1,119.9
"46679592-4cc7-468f-aa99-983085ec6da2",true,"10.10.0.11",Concentrador_Core,-191.919.008,-400.967.344,2024-04-21 19:02:29.000,,1446520,233065118111,59590767353,"",SOORETAMA A,RANDOLPH GREENHOLT,,CENTRO,SOORETAMA,"30 MB Internet Fibra",1,79.9
e502ef08-90c2-4176-8197-57c3ce71fd0e,true,"10.10.0.11",Concentrador_Core,-193.122.285,-400.789.466,2024-04-02 21:22:11.000,,3079470,108081883697,9263663773,"",LINHARES C,MR. BLAKE REILLY,,BOA VISTA,LINHARES,"10 MB Internet Rede",1,99.9
e984d3aa-0ec0-4a50-8ecd-8f4dc73bb805,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-04 16:03:33.000,,333638,28494546165,1374162349,"",SOORETAMA C,CLAUDIA LINDGREN,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
"7308fbf9-4bf3-41fe-9914-49e37fa651e4",true,"10.10.0.11",Concentrador_Core,-191.872.047,-400.981.231,2024-04-29 00:19:26.000,,823170,26448323654,1293724487,"",SOORETAMA B,JEREMY HAGENES,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"3b2ebe74-63fd-41c8-b9c7-dc611f48150f",true,"10.10.0.4",Concentrador_Juerana_B,-191.878.034,-401.037.071,2024-05-07 00:07:27.000,,132000,21287900010,765786154,"",SOORETAMA D,FLORA BERGNAUM,,JUERANA B,SOORETAMA,"10 MB Internet",1,119.9
"555e33d3-5f0b-4092-9a65-f6ba7bb23f1d",true,"10.10.0.11",Concentrador_Core,-185.937.185,-39.730.507,2024-05-08 10:00:29.000,,10173,2792097046,80272394,Lost-Carrier,CONCEICAO DA BARRA B,AMY MARQUARDT,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"38f7a09c-6f00-4ce8-83c3-cad97eb9698d",true,"10.10.0.11",Concentrador_Core,-19.189.993,-401.003.913,2024-04-21 19:01:24.000,,1446034,7124861213,1283518163,"",SOORETAMA D,ESTELLE FEEST,,CENTRO,SOORETAMA,"25 MB Internet Fibra",1,79.9
"287d5efb-0e36-4db8-8345-ace58430bd37",true,"10.10.0.11",Concentrador_Core,-191.883.738,-401.068.949,2024-04-29 00:24:48.000,,822333,69699812643,3571009146,"",SOORETAMA B,EUGENE GOTTLIEB,,SAYONARA,SOORETAMA,"20 MB Internet Fibra",1,59.9
"1a050c45-e27d-4c6a-b0fd-a643de278acd",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-06 02:28:54.000,,210001,14996142705,2868132657,"",SOORETAMA A,ROBIN GRIMES,,JUNCADO,SOORETAMA,"50 MB Internet Fibra",1,99.9
"965c6d63-4748-4635-88e4-deb07806e463",true,"10.10.0.11",Concentrador_Core,-191.898.742,-400.981.605,2024-05-08 12:57:00.000,,0,0,0,Lost-Carrier,SOORETAMA A,MADELINE SCHIMMEL,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"63a888e2-32ef-4518-9cbe-07d4efb9ff7e",true,"10.10.0.11",Concentrador_Core,-191.962.758,-400.994.944,2024-04-21 19:00:16.000,,1446317,41279477485,4549809551,"",SOORETAMA A,ALVIN LAKIN,,CANAA,SOORETAMA,"20 MB Internet Fibra",1,59.9
b8f2e39b-3ad5-42ae-b1ca-55e66f7ba8e2,true,"10.10.0.11",Concentrador_Core,-191.945.144,-401.007.559,2024-04-21 19:01:23.000,,1446283,32237433465,2311791654,"",SOORETAMA B,DONNA HERZOG,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
fd83add6-3896-40ac-8f79-5b711fa419f7,true,"10.10.0.11",Concentrador_Core,-192.028.002,-400.918.179,2024-04-21 19:01:48.000,,1445897,38677277445,1685292739,"",SOORETAMA B,FRANCIS CORWIN,,ALEGRE,SOORETAMA,"10 MB Internet Rede",1,99.9
a630ef5b-4cce-4ac5-bce8-a817368df7a6,true,"10.10.0.11",Concentrador_Core,-192.028.002,-400.918.179,2024-05-08 01:32:35.000,,40533,165135615,37559979,"",SOORETAMA B,PATTY WIZA V,,CORREGO ALEGRE,SOORETAMA,"130 MB Internet Rede",1,179.9
"2349c23a-f3a4-444e-9aee-4cd1aa342eda",true,"10.10.0.11",Concentrador_Core,-19.189.881,-401.105.872,2024-05-04 16:02:16.000,,333842,7919403106,2606034327,"",SOORETAMA C,FERNANDO BAILEY,,SAIONARA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
e2746b9a-b1a1-4b46-8c20-cc9ccd03f7b8,true,"10.10.0.11",Concentrador_Core,-191.912.074,-400.982.606,2024-04-21 19:02:17.000,,1445830,205581440705,8097831527,"",SOORETAMA B,RAUL ROBERTS,,CENTRO,SOORETAMA,"150 MB Internet Banda Larga",1,99.9
e43a85e8-6674-4b24-9b89-a0a1029f1520,true,"10.100.150.2",Concentrador_SOO_02,-193.277.348,-400.735.517,2024-05-07 10:38:55.000,,94800,18608725715,1485641810,"",LINHARES B,MARYANN STOLTENBERG,,CANIVETE,LINHARES,"300 MB Internet Rede",1,229.9
"83d9d0d1-686c-4f9d-a0bc-aa7d83ed8a9e",true,"10.10.0.11",Concentrador_Core,-193.277.348,-400.735.517,2024-04-21 19:02:05.000,,1446602,85211322111,5117124195,"",SOORETAMA D,MR. JERRY REICHERT-CONN,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"827feb71-6f45-4038-a78e-481f13307ec6",true,"10.100.150.2",Concentrador_SOO_02,-192.390.837,-400.916.577,2024-05-07 10:38:52.000,,94800,9189247266,68672098850,"",SOORETAMA D,JEFFREY BREKKE,,ALEGRE,SOORETAMA,"500 MB Internet Banda Larga",1,164.9
a1cd91b4-9b92-41d5-8aef-b6055c059879,true,"10.10.0.11",Concentrador_Core,-184.334.429,-399.330.916,2024-05-08 09:59:48.000,,10515,255206436,11017140,Lost-Carrier,CONCEICAO DA BARRA B,LYLE VANDERVORT,,PINHEIROS,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
ada94dca-f344-40eb-8cc7-0a5f8cf66124,true,"45.239.240.40",Concentrador_Santa_Luzia,-191.965.991,-400.983.141,2024-05-06 02:29:24.000,,210000,11411670625,3187673182,"",SOORETAMA C,ERIK BLANDA,,INTERIOR,SOORETAMA,"6 MB Internet",1,84.9
a93d9a74-1738-4266-b3c9-be848e3b2e2e,true,"45.239.240.40",Concentrador_Santa_Luzia,-190.983.721,-401.862.129,2024-05-06 02:28:51.000,,210000,8518949049,408530699,"",SOORETAMA A,ALAN HAMILL,,CORREGO DANUBIO,SOORETAMA,"10 MB Internet",1,119.9
"76417bf2-d55a-4ef7-8b27-9fc620db759e",true,"10.100.150.2",Concentrador_SOO_02,-191.963.619,-400.950.818,2024-05-07 10:44:46.000,,93600,7026359000,713505134,"",SOORETAMA C,JODY WHITE,,CENTRO,SOORETAMA,"50 MB Internet Fibra",1,99.9
"721d8d18-7575-421c-9302-f435bc03bc50",true,"10.10.0.11",Concentrador_Core,-191.905.654,-401.053.425,2024-05-04 16:01:32.000,,334132,13674866842,7090373314,"",SOORETAMA D,BLAKE KESSLER,,PARQUE SAO JORGE,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
dcce1e6b-6fba-4dcf-87e5-384a4e9aec6d,true,"10.10.0.11",Concentrador_Core,-191.910.376,-400.922.736,2024-04-29 16:54:21.000,,763215,39868965247,1692024698,"",SOORETAMA D,HARRIET HERMISTON,,VALE DO SOL,SOORETAMA,"25 MB Internet Fibra",1,79.9
a0699982-c6ec-4da5-98b9-25fdaee47d4c,true,"10.10.0.11",Concentrador_Core,-202.840.884,-403.727.694,2024-04-29 00:24:07.000,,822756,12542671577,2428068051,"",SOORETAMA B,DIANE JACOBS,,NOVA CANAA,SOORETAMA,"25 MB Internet Fibra",1,79.9
"1b34edc1-7a63-4531-b1b1-a30854107a93",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-07 23:09:58.000,,49572,6842320829,313059230,"",SOORETAMA B,FANNIE BRUEN,,VALE DO SOL,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"92dbd654-6f3c-4447-bf41-3398631c0056",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-07 19:28:25.000,,62400,1452275345,78953442,"",SOORETAMA C,JO FAHEY,,JUNCADO,SOORETAMA,"4 MB Internet",1,74.9
bf888843-0766-4405-b18d-27388326e321,true,"10.10.0.11",Concentrador_Core,-184.320.801,-399.311.879,2024-05-08 10:00:28.000,,10017,4582091,2107300,Lost-Carrier,CONCEICAO DA BARRA D,WILBUR ROLFSON,,SAO JORGE,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
caac5d35-7197-4514-b666-0ec6ee31709d,true,"10.10.0.11",Concentrador_Core,-191.917.234,-40.098.131,2024-05-01 13:51:28.000,,601209,9619514375,1879328118,"",SOORETAMA D,TRICIA KONOPELSKI MD,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"856ddb8d-a44a-43a7-8599-2f99cf25995c",true,"10.10.0.11",Concentrador_Core,-191.938.701,-401.025.805,2024-04-21 19:01:54.000,,1445953,59528999340,1774735155,"",SOORETAMA C,FREDRICK RYAN,,CANAA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
e13e67a9-2276-4a5d-a6ad-5db16258513e,true,"10.10.0.11",Concentrador_Core,-191.936.118,-400.990.154,2024-04-30 09:29:12.000,,703397,16124482121,1626449021,"",SOORETAMA A,MARTIN DENESIK JR.,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"92028886-edc5-4fd9-a649-fc843ad3415d",true,"10.10.0.3",Concentrador_Juerana_A,-191.878.034,-401.037.071,2024-05-07 02:19:13.000,,124800,29956778875,1282708972,"",SOORETAMA B,ALLEN WILLIAMSON,,JUERANA A,SOORETAMA,"10 MB Internet",1,119.9
"74223dd2-f0bc-4de2-bbb8-1569e0353007",true,"10.10.0.11",Concentrador_Core,-19.190.289,-40.090.454,2024-04-29 00:17:52.000,,822323,62765792476,1571170630,"",SOORETAMA B,DESIREE HOPPE,,DALVO LOUREIRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"42bde881-74a3-47eb-ac04-dc544d806657",true,"10.10.0.11",Concentrador_Core,-191.883.738,-401.068.949,2024-04-29 00:24:56.000,,822457,7716587932,392342454,"",SOORETAMA A,DANIEL JAST,,SAYONARA,SOORETAMA,"25 MB Internet Fibra",1,79.9
c4b702d2-d17d-4656-a43e-287b9675b90a,true,"10.10.0.11",Concentrador_Core,-191.958.964,-400.971.764,2024-04-22 23:00:51.000,,1345838,40687398413,5887662155,"",SOORETAMA A,ANNETTE GIBSON,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"21859d2c-9c0c-4731-8ee8-d2ee9f8c8aa8",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-07 19:28:22.000,,62400,2322957234,125754238,"",SOORETAMA B,MISS ESTELLE JACOBSON,,JUNCADO,SOORETAMA,"10 MB Internet",1,119.9
"9e3cb716-bc77-436b-b093-399a7174f709",true,"10.10.0.11",Concentrador_Core,-184.361.993,-399.274.419,2024-05-08 10:01:19.000,,10253,310030619,36849301,Lost-Carrier,CONCEICAO DA BARRA B,ANGIE JONES-HOWE I,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"727546ca-ddc0-41a3-a945-d1c980a00120",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-07 19:28:12.000,,62400,2541348253,282927070,"",SOORETAMA D,SHERYL OSINSKI,,JUNCADO,SOORETAMA,"4 MB Internet",1,74.9
a3694dc4-d54c-479b-a91e-4cc972f87075,true,"10.10.0.11",Concentrador_Core,-184.320.801,-399.311.879,2024-05-08 10:01:23.000,,10671,4201994,1429266,Lost-Carrier,CONCEICAO DA BARRA D,BETHANY DOYLE,,SAO JORGE,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"3e634c1b-72f5-494f-b56c-4eb6af917322",true,"10.10.0.11",Concentrador_Core,-191.905.925,-401.112.373,2024-05-04 16:01:14.000,,334220,29287404404,979668061,"",SOORETAMA A,PATRICK LEFFLER,,BIONATIVA,SOORETAMA,"10 MB Internet Fibra",1,59.9
"8e95213a-7a8f-4941-8126-b0f339c4b69a",true,"10.10.0.11",Concentrador_Core,-191.889.682,-401.106.953,2024-04-29 00:19:29.000,,822982,15610420497,3463525720,"",SOORETAMA B,DR. EDDIE HARBER-MARQUARDT,,SAYONARA,SOORETAMA,"25 MB Internet Fibra",1,79.9
"7b6f2695-6eff-4b0e-8e60-8dd2b53f6aaf",true,"10.10.0.11",Concentrador_Core,-191.980.934,-401.006.203,2024-04-21 19:01:21.000,,1446533,5299611034,814801726,"",SOORETAMA D,MARLON WOLF,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"4e2d52cc-41d4-4d1e-8d1f-33ac85ccd6c4",true,"10.100.150.2",Concentrador_SOO_02,-191.911.847,-400.985.091,2024-05-07 10:38:51.000,,94800,2491587275,4837362577,"",SOORETAMA D,CANDACE REILLY,,CENTRO,SOORETAMA,"30 MB Internet Fibra",1,79.9
ce7d0b89-6d84-4f7d-b2d5-c99f4a352d74,true,"10.10.0.11",Concentrador_Core,-184.311.937,-399.313.452,2024-05-08 09:59:25.000,,10662,4105386449,171053318,Lost-Carrier,CONCEICAO DA BARRA D,SUSAN JOHNSTON,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"2dfcb1b7-ba26-4a90-b2d4-59861bf4f103",true,"10.10.0.11",Concentrador_Core,-184.305.277,-399.281.866,2024-05-08 10:01:28.000,,10331,0,0,Lost-Carrier,CONCEICAO DA BARRA C,COURTNEY PAUCEK,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"29c92689-bc3e-48f8-a4be-2f5257967792",true,"10.10.0.11",Concentrador_Core,-191.872.218,-400.982.244,2024-05-07 23:38:14.000,,47656,136474302,18902517,"",SOORETAMA A,ERICK MCCULLOUGH,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"5be5770f-eb8e-4bad-9213-ac8270d7fffe",true,"10.10.0.11",Concentrador_Core,-184.305.259,-399.281.767,2024-05-08 10:02:28.000,,10379,21403675,1494040,Lost-Carrier,CONCEICAO DA BARRA D,TANYA DAVIS SR.,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"021cb9dc-d14e-441f-a6a4-10dd1b1f6bac",true,"10.10.0.11",Concentrador_Core,-191.883.738,-401.068.949,2024-05-01 19:42:49.000,,580296,99081690250,7326232445,"",SOORETAMA B,MILTON ORTIZ,,SAYONARA,SOORETAMA,"50 MB Internet Fibra",1,99.9
cbe4b4c2-6bff-4773-bf14-efbead139cbb,true,"10.10.0.11",Concentrador_Core,-191.865.887,-401.061.101,2024-05-04 12:08:20.000,,348172,50233012492,2759295593,"",SOORETAMA B,JESUS AUFDERHAR,,SAYONARA,SOORETAMA,"25 MB Internet Fibra",1,79.9
"9e69e4b7-647f-4de2-83a4-0736bdec24cc",true,"10.10.0.4",Concentrador_Juerana_B,-190.983.721,-401.862.129,2024-05-07 08:27:05.000,,102000,6133740826,527762443,"",SOORETAMA A,ERNESTINE HIRTHE-WALSH,,JUERANA B,SOORETAMA,"10 MB Internet",1,119.9
df633ea2-47fa-456d-a8af-eae877817617,true,"10.10.0.11",Concentrador_Core,-191.917.033,-400.978.607,2024-04-21 19:02:30.000,,1446753,212158262417,2904550913,"",SOORETAMA C,CORA GIBSON,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
a9b416a0-316a-4a71-9079-755bb8002097,true,"10.10.0.11",Concentrador_Core,-191.872.848,-401.117.538,2024-05-04 16:00:53.000,,333602,21290138761,1788892923,"",SOORETAMA C,CAROLYN MOEN,,SALVADOR,SOORETAMA,"10 MB Internet Fibra",1,59.9
"08ddc574-b031-48e9-bc4f-d67ccb80d15b",true,"10.10.0.11",Concentrador_Core,-191.905.323,-401.054.047,2024-04-21 19:02:35.000,,1446027,69987924043,10567207593,"",SOORETAMA B,WANDA WUCKERT,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"04105f1c-4377-4dd3-9c8c-c070e2ab59a8",true,"10.10.0.11",Concentrador_Core,-19.187.969,-400.984.089,2024-04-23 14:24:25.000,,1290336,22136684421,4680143619,"",SOORETAMA B,PEARL MACEJKOVIC,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"286841b5-d4c2-473f-b25e-7548c1c64016",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-21 19:01:47.000,,1445933,46728953417,3100994467,"",SOORETAMA A,JEFF GOYETTE,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
db7782db-b21f-45c9-bb4d-b03321f1781f,true,"10.10.0.11",Concentrador_Core,-191.927.154,-400.996.182,2024-04-21 19:02:53.000,,1446775,14465077333,3631879554,"",SOORETAMA C,NORA BEIER,,CENTRO,SOORETAMA,"10 MB Internet Fibra",1,59.9
"12a83361-8a39-4e35-9023-6a00815ecb39",true,"10.10.0.11",Concentrador_Core,-184.325.222,-399.332.606,2024-05-08 09:59:43.000,,10330,26233852,2936942,Lost-Carrier,CONCEICAO DA BARRA D,THERESA ANKUNDING,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"7e3964aa-5ccd-4680-a51e-c7e7b9f9be46",true,"10.10.0.11",Concentrador_Core,-191.868.202,-401.134.065,2024-05-04 16:02:38.000,,333793,16230043684,1376212217,"",SOORETAMA D,PAULA HAHN,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
"4485208f-bc9d-4fd1-a96c-a37248cc0bb6",true,"10.10.0.11",Concentrador_Core,-184.366.643,-399.303.073,2024-05-08 09:59:26.000,,10385,330179895,63919382,Lost-Carrier,CONCEICAO DA BARRA C,MELISSA JOHNS III,,SAO JORGE,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
a3eef8a0-4e5d-4821-8287-f29c3f009f5c,true,"10.10.0.11",Concentrador_Core,-192.032.087,-400.941.512,2024-05-08 00:11:35.000,,45129,1616233492,81805818,"",SOORETAMA C,PATTY PROHASKA,,ALEGRE,SOORETAMA,"10 MB Internet Fibra",1,59.9
"043acc42-6fc6-4628-9dbb-8726ddb87f49",true,"10.10.0.11",Concentrador_Core,-185.673.534,-397.585.485,2024-05-08 09:59:25.000,,10140,25954904,5771375,Lost-Carrier,CONCEICAO DA BARRA D,DR. MYRTLE BINS,,CAMPO VERDE,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
e12e38ea-aca3-4f87-80bf-e1ab1c01b0d6,true,"10.10.0.11",Concentrador_Core,-19.184.005,-401.120.441,2024-05-04 16:01:17.000,,333616,31793535767,2475789609,"",SOORETAMA C,RHONDA WUCKERT,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
a9e35955-ec5d-4f80-862e-9d7a003c3ab1,true,"10.10.0.11",Concentrador_Core,-191.866.459,-400.956.957,2024-04-21 19:00:30.000,,1446172,146146907946,9072649908,"",SOORETAMA D,GRADY ONDRICKA II,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
c02d42a1-7ca6-4339-b4a1-262fa028ed8e,true,"10.10.0.11",Concentrador_Core,-191.866.459,-400.956.957,2024-05-03 22:11:35.000,,398449,33166722093,12985868017,"",SOORETAMA A,PEDRO NIENOW,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"8ca04984-d412-4eb4-b4d5-b33487b4a1ed",true,"10.10.0.11",Concentrador_Core,-19.192.566,-40.100.584,2024-04-21 19:03:15.000,,1446084,36633868375,1645404341,"",SOORETAMA D,DR. LESLIE HAGENES,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
bba73714-27f4-45c9-8c46-570ee4379c4e,true,"10.10.0.11",Concentrador_Core,-191.922.841,-400.973.631,2024-04-21 19:01:17.000,,1446030,113883891315,3493176140,"",SOORETAMA C,VICTORIA STRACKE,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"5879448c-29c5-4709-8d57-09c462bf44d0",true,"10.10.0.11",Concentrador_Core,-191.892.113,-400.995.601,2024-05-06 23:07:54.000,,135408,6065562198,2272725220,"",SOORETAMA C,NORMA GLEICHNER,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
